user_id,name,rag_query_text,filter_metadata_json
user_0201,Liam O'Connor,"안녕하세요! 저는 Liam O'Connor입니다. 아일랜드에서 온 30대 남자예요. 이번 여행은 혼자, 딱 1명이서 오게 됐어요. 새로운 곳에서 다양한 경험을 해보고 싶어서 이렇게 혼자 도전해봤습니다.

예산은 중간 정도로 생각하고 있고, 식사 시간에 조금 기다릴 수 있는 여유도 있습니다. 매운 음식은 잘 못 먹는 편이라서 가능하면 맵지 않은 메뉴를 선호해요. 채식주의자는 아니고, 특별히 피해야 하는 재료도 없어서 웬만한 음식은 다 잘 먹는 편입니다. 특히 소고기, 감자, 해산물 들어간 요리를 정말 좋아해요. 아무래도 고향 음식이 생각나기도 하고, 이런 재료가 들어간 음식은 어디서든 익숙하고 맛있게 느껴지더라고요. 양식 카테고리의 음식에 관심이 많아서, 이번 여행에서도 그런 메뉴를 많이 맛보고 싶습니다.

저에 대해 간단히 소개드렸는데, 좋은 음식 추천해주시면 감사하겠습니다!","{""budget_range"": ""중"", ""spicy_available"": ""X"", ""vegetarian_options"": ""X"", ""main_ingredients_list"": ""소고기,감자,해산물"", ""suitable_for"": ""혼자"", ""food_category"": ""양식""}"
user_0276,Hiroshi Tanaka,"안녕하세요! 저는 Hiroshi Tanaka입니다. 일본에서 온 40대 남성이고요. 이번에는 혼자 여행을 왔어요. 저는 주로 중간 정도의 예산으로 식사를 하고, 매운 음식은 조금 힘들어서 피하는 편이에요. 특별히 못 먹는 재료나 알레르기는 없고, 채식주의자도 아니에요. 대신에 생선, 해산물, 야채를 특히 좋아해서 그런 메뉴가 있으면 꼭 먹어보고 싶어요. 음식은 아무래도 일식이 가장 입맛에 잘 맞더라고요. 기다리는 건 별로 부담 없으니, 맛있고 좋은 식당이라면 조금 기다릴 수도 있어요. 잘 부탁드립니다!","{""budget_range"": ""중"", ""spicy_available"": ""X"", ""vegetarian_options"": ""X"", ""main_ingredients_list"": ""생선,해산물,야채"", ""suitable_for"": ""혼자"", ""food_category"": ""일식""}"
user_0299,Miguel Ramírez,"안녕하세요! 저는 Miguel Ramírez입니다. 멕시코에서 온 10대 남학생이에요. 이번엔 가족이랑 4명이서 여행을 왔어요. 저희는 중간 정도 예산으로 다니고 있는데, 음식 기다리는 건 괜찮으니까 맛있는 곳만 있다면 좀 기다려도 돼요. 저는 매운 음식도 잘 먹고, 채식주의자는 아니에요. 특별히 피해야 할 재료도 없어서 뭐든 잘 먹는 편이고, 소고기, 닭고기, 해산물, 야채 같은 재료를 특히 좋아해요. 평소에도 중남미 음식에 관심이 많아서, 이번 여행에서도 그런 음식들을 많이 맛보고 싶어요. 잘 부탁드립니다!","{""budget_range"": ""중"", ""spicy_available"": ""O"", ""vegetarian_options"": ""X"", ""main_ingredients_list"": ""소고기,닭고기,해산물,야채"", ""suitable_for"": ""가족"", ""food_category"": ""N/A""}"
user_0333,Alejandro García,"안녕하세요! 저는 Alejandro García입니다. 20대 남자고, 스페인에서 왔어요. 이번엔 친구들이랑 셋이서 여행 중인데, 다 같이 새로운 음식과 문화를 즐기고 싶어서 기대가 큽니다. 저희는 양식을 좋아해서 주로 그런 메뉴를 찾아다녀요. 해산물이랑 소고기, 야채를 특히 좋아하고, 특별히 피하는 재료는 없어요. 매운 음식도 잘 먹는 편이라 도전하는 거 좋아하고요. 채식주의자는 아니라서 다양한 메뉴를 즐길 수 있어요. 예산은 중간 정도로 생각하고 있고, 웨이팅이 좀 있어도 괜찮으니까 맛집이라면 얼마든지 기다릴 수 있습니다!","{""budget_range"": ""중"", ""spicy_available"": ""O"", ""vegetarian_options"": ""X"", ""main_ingredients_list"": ""해산물,소고기,야채"", ""suitable_for"": ""친구"", ""food_category"": ""양식""}"
user_0221,Ethan Baker,"안녕하세요! 저는 Ethan Baker입니다. 저는 10대 남자이고, 캐나다에서 왔어요. 이번엔 친구랑 둘이서 여행 중이에요. 음식 고를 땐 너무 맵지 않은 게 좋아요. 매운 음식은 잘 못 먹거든요. 채식주의자는 아니고, 특별히 피하는 재료도 없어요. 치킨이랑 감자, 치즈 들어간 음식은 정말 좋아하고요! 양식 메뉴를 선호해서 주로 그런 곳을 찾게 되더라고요. 예산은 중간 정도로 생각하고 있어서 너무 비싼 곳보다는 적당한 가격대의 맛집을 찾고 있어요. 그리고 기다리는 건 괜찮으니, 맛있으면 좀 기다려도 상관없어요!","{""budget_range"": ""중"", ""spicy_available"": ""X"", ""vegetarian_options"": ""X"", ""main_ingredients_list"": ""치킨,감자,치즈"", ""suitable_for"": ""친구"", ""food_category"": ""양식""}"
user_0364,Jasper van Dijk,"안녕하세요! 저는 Jasper van Dijk입니다. 네덜란드에서 온 40대 남자고요, 이번엔 가족이랑 4명이서 여행을 왔어요. 저희 가족은 맛있는 음식을 함께 즐기는 걸 정말 좋아해요. 저는 예산은 중간 정도로 생각하고 있고, 조금 기다리는 건 괜찮으니 맛있는 식당이면 얼마든지 기다릴 수 있어요.

매운 음식은 잘 못 먹지만, 해산물이나 야채, 그리고 치즈가 들어간 요리를 특히 좋아해요. 채식주의자는 아니고, 특별히 피해야 하는 재료도 없어서 다양한 음식을 즐길 수 있답니다. 그래서 양식 종류를 선호하는 편이에요. 저와 비슷한 취향을 가진 분들과 맛있는 음식 추천도 나누고 싶네요!","{""budget_range"": ""중"", ""spicy_available"": ""X"", ""vegetarian_options"": ""X"", ""main_ingredients_list"": ""해산물,야채,치즈"", ""suitable_for"": ""가족"", ""food_category"": ""양식""}"
user_0108,Oluwaseun Okafor,"안녕하세요! 저는 Oluwaseun Okafor입니다. 나이지리아에서 온 20대 남자예요. 이번엔 친구들이랑 여섯 명이서 한국 여행을 오게 됐어요. 저는 한식에 관심이 많고, 특히 닭고기, 소고기, 해산물이 들어간 음식들을 좋아해요. 맵게 먹는 것도 괜찮아서 매운 음식도 도전해보고 싶어요. 채식주의자는 아니고, 특별히 피해야 할 재료도 없어서 이것저것 다양하게 즐길 수 있답니다. 예산은 중간 정도로 생각하고 있고, 맛있는 음식을 위해서라면 기다리는 것도 괜찮아요. 한국에서 친구들과 좋은 추억 만들고, 맛있는 한식도 많이 경험해보고 싶어요!","{""budget_range"": ""중"", ""spicy_available"": ""O"", ""vegetarian_options"": ""X"", ""main_ingredients_list"": ""닭고기,소고기,해산물"", ""suitable_for"": ""친구"", ""food_category"": ""한식""}"
user_0237,Ahmed Hassan,"안녕하세요! 저는 Ahmed Hassan입니다. 40대 남성이고, 사우디아라비아에서 왔어요. 이번에는 가족이랑 6명이서 여행을 왔는데, 다 같이 맛있는 음식도 즐기고 좋은 추억을 쌓고 싶어요. 저희 가족은 중간 정도 예산으로 식사를 생각하고 있고, 매운 음식도 괜찮아서 다양한 메뉴를 시도해볼 수 있습니다.

저는 채식주의자는 아니고, 돼지고기는 피하고 있어요. 그 대신 닭고기, 소고기, 야채, 해산물 같은 재료는 정말 좋아합니다. 중동식 음식도 선호해서, 한국에서 이런 메뉴를 찾을 수 있으면 정말 기쁠 것 같아요. 기다릴 수 있으니 괜찮은 식당이라면 웨이팅도 감수할 수 있습니다. 이렇게 저희 가족의 입맛과 취향을 소개해드렸는데, 저희에게 꼭 맞는 멋진 식사 추천해주시면 정말 감사하겠습니다!","{""budget_range"": ""중"", ""spicy_available"": ""O"", ""vegetarian_options"": ""X"", ""main_ingredients_list"": ""닭고기,소고기,야채,해산물"", ""suitable_for"": ""가족"", ""food_category"": ""N/A""}"
user_0372,Noah Stein,"안녕하세요! 저는 Noah Stein입니다. 지금 40대 남성이고, 이스라엘에서 왔어요. 이번엔 가족이랑 다섯 명이서 여행 중이에요. 저희 가족은 새로운 음식도 즐기고, 다양한 문화를 경험하는 걸 좋아하거든요.

식사할 때는 예산을 너무 높게 잡지 않고, 중간 정도로 맞추는 편이에요. 매운 음식도 괜찮아서 한국 음식도 기대 중입니다. 저는 채식주의자는 아니고, 고기도 잘 먹는데요, 돼지고기만은 피하려고 해요. 대신 닭고기, 야채, 해산물은 정말 좋아하죠. 음식 종류로는 중동 요리나 지중해 음식, 그리고 한식도 관심이 많아요.

가끔 대기 시간이 좀 걸려도 괜찮으니까, 맛있는 음식이 있다면 추천해주시면 감사하겠습니다!","{""budget_range"": ""중"", ""spicy_available"": ""O"", ""vegetarian_options"": ""X"", ""main_ingredients_list"": ""닭고기,야채,해산물"", ""suitable_for"": ""가족"", ""food_category"": ""한식""}"
user_0260,Maya Cohen,"안녕하세요! 저는 Maya Cohen입니다. 저는 20대 이스라엘 여성이고요, 이번에는 친구들이랑 총 4명이서 여행을 왔어요. 저희는 중간 정도의 예산으로 여행하고 있어서 너무 비싼 건 부담스럽지만, 그래도 맛있는 음식은 꼭 챙기고 싶어요. 기다리는 건 괜찮으니까 맛집이라면 줄도 설 수 있고요!

저는 매운 음식도 잘 먹는 편이라 한국 음식도 도전해보고 싶어요. 채식주의자는 아니고, 닭고기, 야채, 해산물 들어간 요리를 특히 좋아해요. 다만 돼지고기는 피하고 있어서 음식 주문할 때 참고해 주시면 감사하겠습니다. 그리고 저희는 중동 음식도 굉장히 좋아해서, 혹시 괜찮은 중동식 레스토랑이나 메뉴가 있다면 추천해 주세요!","{""budget_range"": ""중"", ""spicy_available"": ""O"", ""vegetarian_options"": ""X"", ""main_ingredients_list"": ""닭고기,야채,해산물"", ""suitable_for"": ""친구"", ""food_category"": ""한식""}"
user_0325,Priya Patel,"안녕하세요! 저는 Priya Patel입니다. 저는 20대 인도 여성이고요, 이번에는 친구들이랑 8명이서 왔어요. 저희 모두 인도 음식을 좋아해서 한국에서 맛있는 인도 요리를 찾고 있답니다. 매운 음식도 문제없고, 저는 채식주의자는 아니라서 다양한 고기를 즐겨 먹어요. 특히 닭고기랑 양고기, 각종 향신료, 그리고 신선한 야채를 정말 좋아해요. 특별히 피해야 하는 재료는 없어서 웬만한 음식은 다 잘 먹는 편이에요. 예산은 중간 정도로 생각하고 있고, 자리가 없으면 기다릴 수도 있으니까 너무 걱정 안 하셔도 돼요! 인도 요리 추천해주시면 정말 감사하겠습니다.","{""budget_range"": ""중"", ""spicy_available"": ""O"", ""vegetarian_options"": ""X"", ""main_ingredients_list"": ""닭고기,양고기,향신료,야채"", ""suitable_for"": ""친구"", ""food_category"": ""N/A""}"
user_0149,Ye-jun Kim,"안녕하세요! 저는 Ye-jun Kim입니다. 30대 남자이고, 대한민국에서 왔어요. 이번엔 친구들이랑 8명이서 여행을 왔는데, 다 같이 좋은 추억 만들고 싶어서 맛집도 많이 찾아다니고 있어요. 저는 조금 기다리는 건 괜찮아서 웨이팅도 크게 신경 쓰지 않는 편이에요. 예산은 중간 정도로 생각하고 있고요. 매운 음식도 잘 먹는 편이라 한식 중에서도 매콤한 메뉴가 있으면 좋아해요. 채식주의자는 아니고, 특별히 피해야 하는 재료도 없어서 웬만한 음식은 다 잘 먹어요. 특히 소고기, 해산물, 야채 들어간 음식들을 좋아하고, 한식 카테고리의 다양한 메뉴에 관심이 많아요. 좋은 한식 맛집 있으면 추천 부탁드려요!","{""budget_range"": ""중"", ""spicy_available"": ""O"", ""vegetarian_options"": ""X"", ""main_ingredients_list"": ""소고기,해산물,야채"", ""suitable_for"": ""친구"", ""food_category"": ""한식""}"
user_0098,Nathan Brown,"안녕하세요! 저는 Nathan Brown입니다. 20대 미국 남자고요, 이번엔 연인이랑 둘이서 한국에 여행 왔어요. 저희는 음식 고를 때 그렇게 까다롭진 않은 편인데, 웨이팅도 어느 정도는 괜찮으니까 기다릴 수 있어요. 예산은 중간 정도로 생각하고 있어서 너무 비싼 곳보단 합리적인 가격대의 식당을 찾고 있어요.

제가 매운 음식도 잘 먹는 편이라서 매콤한 메뉴도 환영이고, 채식주의자는 아니라서 고기 종류도 부담 없이 먹습니다. 특별히 피해야 할 재료는 없고, 오히려 소고기, 치킨, 해산물을 정말 좋아해요. 그리고 아무래도 미국에서 왔으니까, 익숙한 양식 메뉴도 자주 찾게 되더라고요. 이런 저의 취향에 맞는 맛집이 있다면 언제든 추천해주세요!","{""budget_range"": ""중"", ""spicy_available"": ""O"", ""vegetarian_options"": ""X"", ""main_ingredients_list"": ""소고기,치킨,해산물"", ""suitable_for"": ""연인"", ""food_category"": ""양식""}"
user_0132,Ava Singh,"안녕하세요! 저는 Ava Singh입니다. 20대 인도 여자고요, 이번엔 친구들이랑 6명이서 여행을 왔어요. 저는 중간 정도의 예산으로 맛있는 음식을 즐기는 걸 좋아하고, 매운 음식도 충분히 잘 먹는 편이에요. 채식주의자는 아니어서 고기도 잘 먹고, 특별히 피해야 하는 재료도 딱히 없어요. 특히 닭고기, 향신료, 그리고 야채 들어간 요리를 정말 좋아해서, 인도 음식 카테고리라면 웬만하면 다 환영입니다. 기다리는 것도 괜찮으니까, 분위기 좋은 곳에서 친구들이랑 맛있는 인도 음식 추천해주시면 정말 좋을 것 같아요!","{""budget_range"": ""중"", ""spicy_available"": ""O"", ""vegetarian_options"": ""X"", ""main_ingredients_list"": ""닭고기,향신료,야채"", ""suitable_for"": ""친구,분위기 좋은"", ""food_category"": ""N/A""}"
user_0427,Liam O'Connor,"안녕하세요! 저는 Liam O'Connor입니다. 20대 아일랜드 남자이고요, 이번에는 혼자 여행을 왔어요. 혼자라서 1인분만 주문해도 되고, 기다리는 것도 괜찮아요. 여행 예산은 중간 정도로 잡았고, 매운 음식도 잘 먹는 편이에요. 채식주의자는 아니고, 특별히 피하는 재료도 없어요. 오히려 소고기, 감자, 해산물을 정말 좋아하거든요. 양식 음식을 선호해서 그런 메뉴를 찾아다니는 편입니다. 저에 대해 궁금한 점이 있으면 언제든 편하게 물어봐 주세요!","{""budget_range"": ""중"", ""spicy_available"": ""O"", ""vegetarian_options"": ""X"", ""main_ingredients_list"": ""소고기,감자,해산물"", ""suitable_for"": ""혼자"", ""food_category"": ""양식""}"
user_0077,Takumi Sato,"안녕하세요! 저는 Takumi Sato입니다. 저는 20대 일본 남자이고, 이번에는 친구들이랑 다섯 명이서 여행을 왔어요. 저희는 새로운 음식도 도전하고, 맛있는 것도 많이 먹어보자는 마음으로 왔는데요, 예산은 중간 정도로 생각하고 있습니다. 저는 매운 음식은 잘 못 먹지만, 채식주의자는 아니고요, 특별히 피해야 하는 재료도 없어요. 오히려 해산물, 소고기, 닭고기를 정말 좋아해서 그런 음식이 나오면 무조건 반기는 편이에요. 음식은 일식이 가장 익숙하고 좋아하지만, 기다리는 건 크게 부담 없으니까 맛집이라면 줄도 설 수 있어요! 앞으로도 맛있는 경험 많이 하고 싶습니다.","{""budget_range"": ""중"", ""spicy_available"": ""X"", ""vegetarian_options"": ""X"", ""main_ingredients_list"": ""해산물,소고기,닭고기"", ""suitable_for"": ""친구"", ""food_category"": ""일식""}"
